V1,V2,V3
l,1410,1087
l,1410,1107
l,1410,1254
t,1410,1968
l,1411,185
l,1411,295
l,1411,574
l,1411,906
t,1411,1175
t,1412,36
l,1412,649
l,1412,799
l,1412,961
t,1412,1271
l,1412,1325
t,1412,1515
o,1412,1865
t,1412,1886
l,1413,1400
t,1414,107
o,1414,245
l,1414,272
l,1414,749
l,1414,1306
t,1414,1351
l,1414,1384
l,1414,1722
t,1415,52
l,1415,610
l,1415,625
t,1415,670
l,1415,934
o,1415,1450
t,1415,1543
l,1415,1756
l,1416,212
o,1416,358
f,1416,1628
l,1417,372
l,1417,810
l,1417,997
l,1418,397
l,1418,559
l,1418,858
t,1418,1119
f,1418,1661
o,1418,1940
l,1420,174
l,1420,444
l,1421,541
o,1421,1642
t,1423,223
l,1423,832
l,1423,883
l,1423,1297
l,1424,916
t,1424,1174
l,1424,1193
l,1424,1215
f,1424,1471
f,1424,1612
f,1425,1923
l,1426,507
l,1426,663
l,1426,1079
t,1426,1099
l,1426,1387
t,1426,1973
t,1426,1995
l,1427,573
l,1427,597
t,1428,159
l,1428,382
l,1428,461
l,1428,1036
l,1428,1240
l,1428,1419
l,1429,425
l,1429,792
l,1429,968
o,1429,1674
o,1429,1842
o,1429,1897
l,1430,348
l,1430,527
t,1431,97
l,1431,761
l,1431,994
l,1431,1052
f,1431,1796
t,1432,332
l,1432,742
l,1432,806
l,1432,1012
l,1432,1519
l,1433,363
l,1433,1454
o,1434,180
f,1434,1553
o,1434,1948
l,1435,642
l,1435,1140
f,1435,1591
l,1435,1814
f,1436,2
t,1436,49
l,1436,941
l,1437,395
o,1438,1739
l,1439,446
l,1439,515
l,1439,540
l,1439,831
l,1439,1184
l,1440,493
t,1440,1274
t,1440,1335
l,1441,465
l,1441,852
l,1441,1040
l,1442,617
l,1442,731
l,1442,1425
l,1443,418
f,1443,1703
l,1444,1217
l,1445,191
l,1445,751
l,1445,896
l,1445,1153
l,1445,1253
o,1445,1379
t,1446,19
l,1446,125
l,1446,590
l,1446,708
l,1446,1978
o,1446,1999
l,1447,378
l,1447,775
t,1447,915
l,1447,1233
f,1447,1764
o,1447,1878
o,1447,1964
l,1448,344
l,1448,988
l,1448,1016
t,1448,1518
f,1449,280
l,1449,1464
l,1449,1842
t,1450,162
l,1450,822
t,1450,944
l,1450,1076
t,1450,1307
l,1451,500
t,1451,570
l,1451,790
l,1451,1353
l,1451,1399
f,1451,1608
t,1452,314
l,1452,361
l,1452,449
t,1452,656
l,1452,677
l,1452,1438
l,1453,222
l,1453,515
l,1453,1169
l,1453,1201
l,1453,1321
t,1454,45
l,1454,1094
l,1454,1263
t,1454,1283
l,1455,389
l,1455,548
l,1455,692
t,1455,733
l,1455,885
l,1455,1506
l,1455,1828
l,1456,418
l,1456,1140
t,1457,82
l,1457,1216
o,1457,1623
l,1458,530
l,1458,1123
t,1459,102
l,1459,810
l,1459,870
l,1459,961
l,1459,1105
f,1459,1929
o,1460,1678
l,1461,142
l,1461,351
l,1461,855
l,1461,1452
l,1462,243
l,1462,999
l,1463,180
l,1463,1045
l,1463,1151
l,1463,1184
o,1463,1648
l,1463,1956
l,1464,367
l,1464,719
l,1464,1072
t,1464,1728
l,1464,1876
f,1465,16
l,1465,404
l,1465,1167
f,1465,1375
o,1465,1782
l,1465,1973
f,1466,1291
l,1466,1795
t,1466,1889
l,1467,1335
t,1467,1480
l,1467,1815
l,1469,165
t,1469,302
l,1469,492
t,1469,572
l,1469,787
l,1470,194
l,1470,513
l,1470,652
t,1470,767
l,1470,1851
l,1471,390
l,1471,698
l,1471,1125
l,1471,1386
t,1472,217
l,1472,684
l,1472,741
l,1472,882
l,1472,1109
l,1473,131
l,1473,810
l,1473,1465
o,1473,1671
t,1474,107
l,1474,472
t,1474,607
l,1474,845
t,1474,935
t,1474,1503
t,1475,552
l,1475,869
l,1475,1198
l,1475,1446
l,1475,1833
l,1476,1094
l,1476,1401
f,1476,1928
l,1477,353
t,1477,993
l,1477,1867
l,1478,442
l,1478,828
l,1478,1068
l,1478,1148
o,1478,1521
t,1479,244
t,1479,256
l,1479,634
t,1479,959
f,1479,1320
l,1479,1901
l,1480,84
t,1480,665
l,1480,1212
l,1480,1431
l,1480,1769
l,1481,419
t,1481,527
l,1481,1030
l,1482,775
l,1482,916
l,1482,1730
l,1482,1789
o,1483,1580
l,1483,1881
l,1484,336
l,1484,456
l,1484,505
l,1484,1015
l,1484,1177
l,1485,389
l,1485,1115
t,1485,1236
l,1486,146
t,1486,317
t,1486,696
l,1486,756
l,1486,1054
l,1486,1552
t,1487,174
l,1487,623
l,1487,1750
l,1488,813
l,1488,852
l,1488,1253
o,1488,1663
o,1488,1938
l,1489,868
t,1490,17
l,1490,194
t,1490,1288
o,1490,1417
t,1491,719
f,1491,1979
t,1492,558
l,1492,894
t,1492,1355
l,1492,1512
t,1492,1831
t,1493,592
l,1493,1267
l,1494,433
l,1494,469
t,1494,991
l,1494,1804
l,1494,1875
f,1495,40
l,1495,956
t,1495,975
t,1495,1377
l,1495,1465
l,1496,338
l,1496,376
l,1496,409
l,1496,455
l,1496,839
l,1496,1022
t,1497,60
l,1497,647
o,1497,1130
f,1497,1494
o,1497,1651
l,1497,1725
l,1498,153
t,1498,218
l,1498,1605
l,1499,80
t,1499,244
t,1499,1302
l,1499,1538
t,1500,1077
l,1501,127
l,1501,859
l,1501,906
l,1502,737
l,1502,775
o,1502,1580
o,1502,1709
l,1502,1757
l,1502,1903
t,1503,360
l,1503,874
t,1503,1242
l,1504,300
t,1504,681
l,1504,809
l,1504,1179
l,1504,1257
t,1505,188
t,1505,1811
l,1505,1944
l,1506,111
t,1506,1483
o,1506,1735
l,1507,431
l,1507,1772
t,1508,273
l,1508,456
t,1508,1092
l,1508,1797
l,1509,1626
l,1510,324
l,1510,342
l,1510,623
l,1510,791
t,1510,1396
f,1510,1872
l,1511,1020
t,1511,1310
l,1512,391
l,1512,443
l,1512,951
l,1512,1060
t,1512,1363
l,1512,1892
l,1513,139
l,1513,822
l,1513,1452
l,1514,973
t,1514,1000
l,1514,1215
t,1515,235
t,1516,288
l,1516,496
l,1516,592
t,1516,840
t,1516,1160
l,1516,1495
t,1517,78
l,1517,97
l,1517,474
t,1517,915
l,1517,933
f,1517,1280
f,1517,1926
l,1518,375
t,1518,563
l,1518,1200
o,1518,1967
l,1519,878
l,1520,403
l,1520,1040
f,1520,1237
o,1520,1783
l,1521,987
o,1521,1581
l,1522,511
l,1522,723
l,1523,460
l,1523,685
l,1523,894
l,1524,340
l,1524,537
t,1524,704
l,1524,749
t,1525,4
l,1525,271
l,1525,304
l,1525,421
l,1526,122
t,1526,318
l,1526,391
l,1526,614
l,1526,642
t,1526,1136
t,1527,58
t,1527,106
l,1527,789
l,1527,1067
f,1527,1109
t,1527,1334
o,1527,1467
o,1527,1671
l,1527,1824
o,1527,1945
t,1528,38
t,1528,208
t,1528,1416
l,1528,1484
o,1528,1689
l,1529,968
l,1529,1767
l,1530,1841
l,1531,659
l,1531,939
l,1531,1542
t,1532,180
l,1532,478
l,1532,771
t,1532,1218
l,1533,550
l,1534,806
l,1534,918
l,1534,1450
l,1535,433
l,1535,507
l,1535,522
o,1535,1619
o,1535,1651
o,1535,1923
l,1536,260
l,1536,357
l,1536,456
l,1536,630
l,1536,724
l,1536,1000
l,1536,1183
t,1536,1318
l,1536,1881
l,1537,97
l,1537,595
l,1537,712
o,1537,1736
t,1538,150
t,1538,1101
l,1538,1575
o,1538,1967
l,1539,649
l,1539,833
t,1539,1234
l,1540,958
t,1540,1404
l,1541,1022
f,1541,1519
l,1542,294
l,1542,538
l,1542,607
l,1542,670
l,1542,970
l,1542,1800
l,1542,1828
l,1543,375
t,1543,578
l,1543,908
l,1543,1055
t,1545,559
l,1545,1501
t,1546,57
l,1546,309
l,1546,925
l,1546,1008
l,1546,1035
t,1546,1311
t,1547,184
t,1548,1347
f,1549,239
l,1549,354
l,1549,416
l,1549,444
t,1549,885
l,1549,946
t,1549,1138
o,1549,1473
l,1549,1844
f,1549,1941
t,1550,16
l,1550,762
t,1550,1430
o,1550,1706
t,1551,150
t,1551,1224
l,1552,388
l,1552,691
l,1552,744
l,1552,822
l,1552,1753
l,1553,804
t,1553,1102
l,1553,1544
t,1554,32
l,1554,723
l,1554,783
l,1554,859
o,1554,1654
o,1554,1693
t,1555,3
l,1555,267
l,1555,337
l,1555,1025
t,1555,1122
f,1555,1286
l,1556,655
l,1556,1563
o,1556,1861
t,1557,488
l,1557,1057
t,1557,1080
l,1558,633
l,1558,976
f,1558,1913
l,1559,300
l,1559,368
t,1559,532
l,1559,999
l,1559,1255
f,1559,1888
l,1560,319
l,1560,507
l,1560,1193
l,1561,670
t,1561,915
l,1561,947
t,1561,1390
l,1561,1999
l,1563,434
l,1563,454
f,1563,1462
l,1564,281
l,1564,755
o,1564,1846
t,1565,841
t,1565,1959
f,1566,94
l,1566,413
t,1566,1163
l,1566,1581
t,1567,69
t,1567,895
t,1567,1438
f,1567,1619
l,1568,735
l,1568,796
t,1568,1313
l,1568,1766
t,1569,220
t,1569,572
l,1569,814
o,1569,1674
t,1570,158
l,1570,517
t,1570,706
l,1570,863
o,1570,1266
l,1570,1562
t,1572,1233
t,1572,1334
l,1572,1494
l,1573,309
l,1573,378
l,1573,722
l,1574,344
l,1574,426
l,1574,1520
o,1574,1656
l,1575,481
t,1575,908
t,1576,143
l,1576,273
l,1576,326
t,1576,994
t,1576,1083
l,1577,291
l,1577,360
t,1577,1007
l,1577,1797
f,1577,1909
t,1578,550
l,1579,260
l,1579,631
t,1579,1103
l,1580,464
l,1580,586
t,1580,602
l,1580,784
o,1580,1739
t,1581,25
t,1581,1223
o,1581,1843
l,1582,402
l,1582,499
t,1582,688
t,1582,1248
t,1583,126
t,1583,182
l,1583,236
t,1583,615
l,1583,804
o,1583,855
l,1583,887
t,1583,1345
l,1584,440
t,1584,1189
l,1585,513
l,1585,659
l,1585,759
l,1586,414
t,1587,36
t,1587,210
t,1587,918
t,1587,1438
t,1587,1699
o,1588,1651
t,1588,1955
t,1589,50
l,1589,874
t,1589,976
t,1589,1145
l,1589,1538
l,1590,300
l,1590,742
t,1590,1021
l,1590,1471
l,1591,345
t,1591,1056
o,1591,1723
o,1591,1780
l,1592,715
l,1592,777
l,1593,381
t,1593,832
t,1593,1560
t,1594,98
l,1594,254
l,1594,330
l,1594,592
o,1594,1504
t,1594,1917
f,1594,1984
l,1595,492
l,1595,811
t,1595,1328
t,1596,118
l,1596,427
l,1596,899
l,1597,460
l,1597,576
t,1597,1305
t,1598,14
l,1598,504
l,1598,728
l,1598,929
o,1598,1271
o,1598,1624
f,1598,1882
f,1598,1969
l,1599,474
l,1599,540
l,1599,648
o,1599,1797
l,1600,860
l,1600,1457
l,1601,519
l,1601,616
t,1601,1234
t,1601,1350
l,1602,226
l,1602,448
t,1602,1195
t,1603,963
o,1603,1750
t,1603,1941
l,1604,45
t,1604,181
t,1604,275
l,1604,368
l,1604,798
t,1604,840
t,1604,999
o,1604,1664
l,1605,763
t,1605,1417
t,1606,680
o,1606,1649
t,1607,136
l,1607,396
t,1607,1331
o,1608,1839
l,1609,306
l,1609,635
l,1609,739
l,1609,779
t,1609,1520
l,1609,1688
o,1609,1767
l,1610,70
t,1611,235
l,1611,428
f,1611,1474
f,1612,1896
l,1613,21
l,1613,706
t,1613,824
l,1613,879
l,1613,896
t,1613,1140
t,1614,82
t,1614,295
t,1615,192
l,1615,337
l,1615,413
l,1615,560
l,1615,931
t,1615,1350
f,1615,1580
f,1615,1595
f,1615,1866
l,1615,1935
t,1616,223
l,1617,666
l,1617,755
l,1617,1666
l,1617,1701
l,1618,370
l,1618,464
t,1618,609
l,1618,1638
o,1618,1831
f,1618,1982
l,1619,319
l,1619,1464
l,1620,276
l,1620,693
t,1620,1111
l,1621,728
t,1621,796
l,1622,37
t,1622,205
l,1622,259
l,1622,522
l,1622,624
t,1622,1002
l,1623,911
l,1624,740
t,1624,960
f,1624,1317
t,1624,1390
o,1624,1727
t,1625,110
l,1625,351
l,1625,504
l,1625,638
l,1625,840
t,1625,1177
l,1625,1451
t,1625,1536
l,1626,62
l,1626,867
l,1626,1853
l,1626,1922
t,1627,1283
l,1628,480
l,1628,540
t,1628,1560
o,1628,1751
t,1629,577
l,1629,823
l,1630,329
l,1630,410
l,1630,439
o,1630,671
t,1630,1505
l,1631,465
l,1631,933
t,1631,1092
t,1631,1576
o,1631,1664
l,1632,192
t,1632,755
l,1632,893
l,1632,1956
t,1633,20
l,1633,785
l,1633,855
t,1634,238
l,1634,389
t,1635,983
t,1636,556
t,1637,79
t,1637,805
o,1637,1715
o,1638,1036
t,1638,1123
l,1639,374
t,1639,1483
o,1639,1623
o,1639,1832
l,1640,270
t,1640,523
t,1640,1204
t,1640,1370
f,1640,1419
l,1641,647
l,1642,615
t,1642,823
t,1642,1168
o,1642,1239
l,1642,1683
t,1643,595
l,1643,696
l,1643,724
t,1643,1073
l,1643,1752
o,1643,1805
l,1644,360
l,1644,404
l,1644,1934
t,1645,31
l,1645,255
t,1645,457
t,1645,1057
t,1645,1275
f,1645,1326
l,1645,1992
l,1646,737
l,1646,906
t,1647,334
t,1647,964
l,1647,1636
t,1648,181
l,1648,432
l,1648,679
t,1648,1463
o,1649,152
t,1649,205
l,1649,1400
t,1650,4
t,1650,101
l,1650,484
t,1650,550
t,1650,875
o,1651,1095
l,1652,69
l,1652,629
f,1652,786
t,1653,943
t,1653,1224
t,1654,137
t,1654,1522
l,1655,269
l,1656,53
l,1656,292
l,1656,305
o,1656,499
t,1656,578
l,1656,1901
l,1656,1920
t,1657,1197
f,1657,1412
l,1658,252
t,1658,511
l,1658,615
l,1658,689
l,1658,767
l,1658,915
t,1658,1607
t,1658,1841
l,1659,745
t,1660,320
t,1660,644
l,1660,897
t,1661,228
l,1661,716
t,1661,1175
t,1661,1502
t,1661,1718
l,1662,660
l,1663,430
t,1663,857
t,1663,1134
t,1663,1155
l,1663,1662
t,1664,1332
l,1664,1757
l,1664,1770
t,1665,33
t,1665,553
l,1665,1679
t,1665,1826
t,1666,486
t,1666,1488
l,1667,207
o,1667,1076
l,1667,1362
t,1668,950
t,1668,1246
t,1668,1428
t,1668,1446
l,1668,1696
l,1668,1739
t,1669,169
l,1669,374
l,1669,393
l,1669,412
l,1669,910
t,1669,1466
t,1670,114
l,1670,307
l,1670,459
t,1670,937
t,1670,1592
o,1670,1887
t,1671,836
l,1672,736
t,1673,101
t,1673,1620
l,1674,601
l,1675,252
t,1675,344
o,1675,688
t,1675,785
t,1675,1633
l,1676,67
l,1677,193
l,1677,235
l,1677,437
l,1677,873
t,1677,1277
l,1677,1869
l,1678,525
l,1678,539
l,1678,650
t,1678,1260
t,1678,1319
f,1678,1999
l,1679,220
t,1680,134
l,1680,900
t,1680,1558
l,1681,166
l,1681,266
t,1681,715
f,1681,1353
l,1681,1932
t,1682,2
t,1682,20
t,1682,808
t,1682,1240
o,1682,1961
l,1683,283
l,1683,420
t,1683,764
t,1683,852
t,1683,1084
t,1684,626
t,1684,1166
t,1684,1197
t,1685,1045
f,1685,1106
o,1685,1977
t,1686,52
t,1686,1664
l,1686,1685
l,1686,1753
l,1687,243
l,1687,447
l,1687,660
t,1687,1216
t,1688,143
l,1688,744
t,1688,1411
t,1688,1430
o,1688,1712
t,1688,1809
t,1689,558
f,1689,1916
t,1690,110
l,1690,497
t,1690,1139
l,1690,1370
t,1690,1605
l,1691,229
t,1691,1067
t,1691,1582
t,1692,375
l,1692,465
t,1692,1324
t,1693,539
l,1694,205
l,1695,175
l,1695,271
t,1695,296
t,1695,311
l,1695,521
o,1695,730
t,1695,1523
t,1695,1544
l,1696,398
t,1698,136
t,1698,1423
f,1698,1985
l,1699,649
t,1699,1181
t,1700,576
t,1700,775
t,1700,1093
l,1700,1942
l,1701,192
t,1701,1199
t,1701,1503
l,1702,237
t,1702,961
t,1702,1115
t,1702,1293
l,1703,485
t,1703,1761
l,1704,469
t,1704,719
t,1704,1307
t,1704,1395
l,1705,42
l,1705,73
l,1705,634
t,1705,917
t,1705,1840
l,1706,89
l,1706,384
l,1706,511
l,1706,1953
l,1707,741
t,1707,796
t,1707,1059
t,1707,1352
t,1707,1575
f,1707,1779
t,1708,1035
f,1708,1332
o,1710,994
l,1711,248
t,1711,330
l,1711,526
t,1711,875
t,1711,1536
t,1711,1885
t,1712,351
o,1712,936
t,1712,1372
o,1712,1740
l,1713,762
t,1713,807
l,1714,776
t,1714,1024
t,1714,1586
l,1715,183
t,1715,691
l,1716,146
t,1716,262
t,1716,1100
t,1716,1190
t,1716,1278
t,1716,1492
l,1717,104
f,1717,603
t,1717,833
t,1717,1140
t,1717,1863
l,1718,73
l,1718,214
t,1718,1070
t,1718,1999
l,1719,36
l,1719,56
t,1719,1215
t,1719,1508
l,1720,377
o,1720,501
l,1720,950
t,1721,126
l,1721,1628
l,1723,197
l,1723,518
t,1723,1388
t,1723,1459
f,1723,1975
f,1724,2
l,1724,467
l,1724,749
f,1724,1824
t,1725,855
f,1725,1803
l,1726,436
l,1726,631
t,1726,646
o,1726,1700
f,1726,1926
t,1727,1248
t,1728,89
t,1728,1098
o,1728,1644
o,1728,1734
l,1729,168
l,1729,230
t,1729,870
t,1729,1007
f,1730,559
l,1730,788
f,1730,1294
l,1731,484
l,1731,759
t,1731,827
t,1731,1132
t,1731,1162
t,1732,666
t,1732,897
o,1732,1658
o,1732,1751
l,1733,42
t,1733,1261
t,1733,1907
l,1734,62
l,1734,154
t,1734,276
t,1734,722
l,1735,507
l,1735,578
l,1735,620
l,1736,184
t,1736,290
t,1736,346
f,1737,22
t,1737,1373
t,1737,1503
l,1738,365
l,1738,400
t,1738,917
l,1739,453
t,1739,1076
t,1739,1567
l,1739,1619
l,1740,250
t,1740,984
t,1740,1188
l,1741,113
t,1741,1058
t,1741,1457
t,1742,1147
o,1742,1775
l,1742,1797
l,1743,219
o,1743,326
t,1743,842
l,1744,129
t,1744,1238
l,1745,384
l,1745,439
l,1745,1305
t,1745,1987
t,1746,724
l,1746,934
l,1747,592
t,1747,691
l,1747,780
l,1747,799
t,1747,1546
t,1747,1844
l,1748,155
t,1748,827
t,1748,1343
l,1748,1590
l,1748,1606
l,1748,1757
f,1748,1818
t,1749,1017
t,1749,1272
t,1749,1440
t,1750,91
l,1750,640
t,1750,1171
t,1750,1482
l,1750,1630
o,1750,1739
t,1751,14
t,1751,531
l,1752,177
l,1752,472
o,1752,1668
t,1752,1866
t,1753,917
f,1753,1939
l,1754,580
t,1754,904
t,1754,1459
f,1755,494
t,1755,885
l,1756,43
t,1756,954
l,1758,210
t,1758,416
l,1758,556
t,1758,711
t,1758,1323
l,1759,126
l,1759,191
l,1759,228
t,1759,934
l,1759,1644
l,1759,1698
l,1760,77
l,1760,601
l,1760,1498
t,1760,1718
t,1760,1912
t,1761,1926
l,1762,1050
t,1762,1215
o,1762,1287
t,1763,295
l,1763,764
l,1763,789
t,1763,1136
t,1764,312
l,1764,650
l,1764,746
t,1764,1117
t,1764,1423
l,1764,1577
l,1765,383
t,1765,439
t,1765,1516
l,1766,458
t,1766,682
t,1766,1035
f,1766,1549
l,1767,342
l,1767,586
l,1767,1599
l,1768,143
o,1768,489
t,1768,733
t,1768,1737
t,1770,815
t,1770,1999
t,1771,1398
o,1771,1762
l,1772,184
t,1772,402
t,1772,1163
l,1773,358
t,1773,1435
f,1774,59
l,1774,622
t,1774,930
l,1774,1650
l,1774,1793
l,1775,1082
t,1775,1302
l,1775,1633
t,1776,1902
t,1777,228
l,1777,776
t,1777,1702
l,1778,331
t,1778,1149
t,1778,1464
l,1779,1100
t,1779,1719
t,1779,1844
t,1779,1977
l,1780,100
t,1780,115
f,1780,538
t,1780,797
l,1780,1060
f,1780,1508
t,1781,2
l,1781,175
l,1781,1263
t,1782,277
t,1782,1017
l,1782,1238
t,1782,1451
f,1782,1537
t,1783,705
t,1783,1197
l,1783,1607
t,1783,1956
o,1784,21
t,1784,247
l,1784,582
t,1784,1382
t,1785,690
t,1785,1413
o,1785,1810
t,1786,312
l,1786,402
l,1786,435
l,1786,493
l,1786,608
t,1786,1895
l,1787,1680
l,1788,165
l,1788,384
f,1789,201
f,1789,1033
l,1790,421
t,1790,634
t,1790,1111
o,1790,1754
o,1791,39
f,1791,53
l,1791,370
t,1791,762
l,1791,1564
l,1791,1588
l,1791,1655
l,1792,349
t,1792,1855
t,1792,1972
l,1793,322
l,1793,1058
t,1793,1163
o,1794,2
t,1794,976
l,1794,1773
t,1794,1871
t,1795,1127
l,1796,617
t,1796,803
o,1796,898
l,1796,1636
t,1797,1208
t,1797,1443
l,1797,1668
l,1798,490
t,1798,658
l,1798,1732
t,1799,221
o,1799,243
o,1799,476
l,1799,594
t,1799,1421
o,1800,139
t,1800,571
t,1800,1273
t,1800,1395
l,1800,1610
t,1800,1936
f,1801,71
t,1801,720
t,1801,1376
l,1802,383
l,1802,412
t,1802,1228
l,1804,456
l,1804,1999
t,1805,281
t,1805,685
t,1806,39
l,1806,338
t,1806,1001
t,1806,1546
t,1807,624
t,1807,961
f,1808,1074
o,1808,1758
t,1809,918
f,1809,1498
t,1810,752
l,1810,1713
t,1811,315
f,1811,859
t,1811,1246
l,1811,1474
t,1811,1693
f,1812,108
t,1812,704
t,1812,776
t,1812,1101
t,1812,1584
l,1812,1629
l,1814,377
t,1815,523
l,1815,1642
f,1815,1827
f,1816,398
l,1816,1737
f,1816,1977
t,1817,650
t,1817,738
t,1817,1127
t,1817,1357
t,1817,1605
l,1818,348
f,1818,1060
t,1818,1856
t,1819,983
o,1820,503
l,1820,542
t,1820,812
t,1820,1417
l,1821,467
l,1821,1177
t,1821,1225
f,1821,1785
l,1822,585
t,1823,208
l,1823,364
l,1823,569
t,1823,1022
t,1823,1568
t,1823,1663
t,1823,1934
o,1824,130
t,1824,296
t,1824,796
l,1824,1160
l,1824,1391
t,1825,763
l,1825,1633
l,1826,228
t,1826,1205
o,1827,426
t,1827,944
t,1827,1071
l,1827,1452
l,1827,1530
t,1829,913
t,1829,1042
l,1829,1467
f,1829,1496
t,1830,85
l,1830,599
t,1830,1333
t,1830,1715
t,1831,619
l,1831,1808
t,1832,266
t,1832,325
l,1832,1643
t,1833,1351
t,1834,1609
t,1835,736
t,1835,822
f,1835,962
l,1835,1680
o,1835,1738
t,1835,1948
l,1836,457
l,1836,478
t,1837,98
t,1837,537
l,1837,1384
l,1838,166
l,1838,193
l,1838,499
t,1838,650
f,1838,977
l,1838,1155
f,1838,1417
t,1838,1557
t,1838,1851
o,1839,29
t,1839,144
t,1839,1008
t,1839,1123
o,1839,1998
l,1840,425
l,1840,747
t,1840,844
t,1842,369
t,1842,614
t,1842,906
t,1842,1581
f,1843,56
l,1843,211
t,1843,927
l,1843,1472
l,1843,1803
l,1844,447
l,1844,558
t,1844,763
l,1844,1400
l,1845,702
t,1845,1257
t,1846,340
t,1847,120
t,1847,791
t,1847,1208
t,1847,1611
l,1847,1723
l,1848,532
l,1848,576
l,1848,595
f,1848,1439
l,1848,1516
l,1848,1693
l,1849,94
l,1849,467
l,1849,1184
t,1849,1308
t,1849,1923
t,1850,195
o,1850,1744
l,1851,389
l,1851,487
t,1851,506
t,1851,636
t,1851,1282
l,1851,1668
t,1852,74
f,1852,251
o,1852,1497
t,1852,1855
l,1853,420
t,1853,882
t,1853,1374
l,1854,679
l,1855,691
t,1855,1987
t,1856,1029
f,1857,1139
t,1858,173
t,1859,912
t,1859,1254
t,1859,1866
t,1860,1107
l,1860,1158
t,1860,1199
o,1860,1812
f,1861,12
f,1861,1350
l,1861,1476
o,1861,1776
l,1862,150
l,1862,453
f,1862,823
t,1862,1554
l,1862,1703
f,1863,376
l,1863,389
l,1863,777
l,1863,1511
l,1863,1688
t,1864,1334
l,1864,1495
l,1865,747
t,1866,96
t,1866,1590
t,1866,1999
l,1867,1411
l,1867,1647
t,1868,503
l,1868,874
f,1869,129
t,1869,576
f,1869,962
f,1869,986
t,1869,1378
l,1869,1535
l,1869,1670
t,1870,684
f,1870,723
l,1870,1720
l,1871,79
f,1871,347
l,1871,415
t,1871,1236
t,1871,1308
o,1872,205
l,1872,699
t,1872,1923
t,1873,629
f,1873,1958
t,1874,300
l,1874,762
l,1874,804
f,1874,1070
o,1874,1755
t,1875,114
t,1875,329
l,1875,434
t,1875,1218
l,1875,1423
l,1875,1632
o,1876,786
t,1877,861
t,1878,1584
t,1879,40
o,1879,163
l,1879,750
t,1879,836
t,1879,922
t,1879,1254
t,1879,1286
t,1879,1904
t,1880,270
t,1880,1345
l,1880,1529
l,1881,477
f,1881,1151
l,1881,1502
f,1881,1544
o,1881,1736
f,1881,1978
t,1882,903
f,1882,1022
t,1882,1460
t,1883,250
t,1883,1606
l,1883,1689
o,1883,1779
l,1883,1810
t,1884,682
t,1885,389
l,1885,1326
t,1885,1860
l,1886,502
l,1886,1798
l,1887,444
l,1887,741
t,1887,944
f,1887,995
f,1887,1999
t,1888,1198
l,1888,1517
f,1888,1831
l,1889,1480
l,1889,1704
l,1890,766
l,1890,783
t,1890,799
l,1890,1384
t,1890,1878
f,1891,199
l,1891,460
l,1891,1629
t,1892,1108
l,1892,1435
l,1892,1559
t,1893,146
l,1893,374
l,1893,517
t,1893,563
t,1893,1072
l,1894,355
l,1894,487
t,1894,624
o,1894,1955
l,1895,1339
l,1896,1645
t,1896,1742
t,1897,52
l,1897,419
t,1897,1259
l,1897,1321
l,1898,406
l,1898,1401
t,1898,1587
f,1898,1854
f,1898,1943
f,1899,1059
t,1900,101
l,1900,657
l,1900,958
l,1900,1468
t,1900,1497
l,1900,1689
o,1900,1765
o,1900,1801
t,1901,819
l,1901,940
f,1901,1143
l,1901,1426
t,1903,123
l,1903,715
l,1903,1211
t,1903,1669
t,1904,738
t,1904,1230
t,1904,1632
t,1905,20
l,1905,754
o,1905,927
l,1906,340
l,1906,465
l,1906,479
t,1906,696
o,1906,970
t,1908,544
t,1908,608
l,1908,1193
o,1909,1822
l,1910,671
l,1911,353
l,1911,369
f,1911,1034
l,1911,1480
t,1911,1612
l,1912,204
l,1912,429
t,1912,451
f,1912,1170
t,1912,1520
l,1912,1686
l,1912,1707
t,1913,263
t,1913,315
t,1913,851
l,1913,1772
t,1914,42
l,1914,765
t,1914,812
f,1914,1022
l,1914,1423
o,1914,1921
t,1915,243
l,1915,497
t,1915,588
l,1915,779
t,1915,1106
l,1915,1382
l,1915,1640
l,1916,162
t,1916,874
t,1916,892
l,1916,1267
t,1916,1333
l,1917,1286
o,1917,1862
t,1918,71
l,1918,394
t,1918,1348
l,1918,1541
l,1918,1751
t,1919,941
l,1920,147
f,1920,224
l,1920,410
l,1920,1984
t,1921,518
f,1921,602
l,1921,1559
t,1921,1594
l,1921,1672
o,1921,1906
l,1922,345
l,1922,1367
l,1922,1441
l,1922,1695
t,1923,1257
t,1923,1999
t,1924,14
l,1925,661
f,1925,740
l,1925,1315
t,1925,1465
f,1926,974
o,1926,1166
l,1926,1193
l,1926,1399
l,1926,1725
t,1927,564
t,1927,828
t,1927,1083
l,1927,1490
l,1927,1657
t,1927,1766
l,1928,122
t,1928,444
t,1928,538
t,1928,551
l,1928,1277
l,1928,1301
l,1928,1578
l,1929,428
t,1929,887
f,1929,1971
t,1930,906
o,1930,1424
f,1930,1816
t,1931,403
o,1931,1123
t,1931,1242
o,1932,790
l,1932,1507
l,1932,1633
l,1933,164
t,1933,241
l,1933,641
o,1933,1872
t,1934,87
t,1934,268
l,1934,1783
l,1934,1920
l,1935,136
l,1935,325
t,1935,871
f,1935,923
l,1935,1388
l,1935,1529
l,1935,1695
t,1936,204
f,1936,1013
f,1936,1032
l,1936,1739
t,1937,698
l,1937,1591
t,1937,1893
t,1938,282
t,1938,767
